date,sol_price_brl,shannon_nolimit,shannon_taxlimit,buyhold,sol_only,cdi,ibov,threshold_bps,sol_ratio_bps,rebalanced_nolimit,rebalanced_taxlimit
2021-10-05,894.9564,2344.371056,2344.371056,9265.160712,18430.321424,104.265984,140.111117,500,5293,False,False
2021-10-06,843.817,2273.46699,2273.46699,8738.589443,17377.178886,104.290681,140.240499,500,5146,False,False
2021-10-07,847.2969,2278.291814,2278.291814,8774.421145,17448.84229,104.315385,140.272211,500,5156,False,False
2021-10-08,876.9228,2319.367706,2319.367706,9079.472548,18058.945096,104.340094,143.1237,500,5242,False,False
2021-10-09,865.2082,2303.12557,2303.12557,8958.849818,17817.699637,104.340094,143.1237,500,5209,False,False
2021-10-10,816.7847,2235.987239,2235.987239,8460.244894,16820.489789,104.340094,143.1237,500,5065,False,False
2021-10-11,797.7193,2209.553248,2209.553248,8263.932037,16427.864073,104.364809,142.295398,500,5006,False,False
2021-10-12,845.5527,2275.873527,2275.873527,8756.461663,17412.923326,104.364809,142.295398,500,5151,False,False
2021-10-13,819.6357,2239.940117,2239.940117,8489.601067,16879.202134,104.38953,143.913948,500,5073,False,False
2021-10-14,825.5344,2248.118452,2248.118452,8550.337729,17000.675457,104.414256,143.570196,500,5091,False,False
2021-10-15,896.2628,2346.18232,2346.18232,9278.612122,18457.224245,104.438989,145.425948,500,5296,False,False
2021-10-16,868.3855,2307.530828,2307.530828,8991.565604,17883.131208,104.438989,145.425948,500,5218,False,False
2021-10-17,880.5398,2324.382613,2324.382613,9116.715915,18133.43183,104.438989,145.425948,500,5252,False,False
2021-10-18,858.2312,2293.452068,2293.452068,8887.00925,17674.0185,104.463727,145.146887,500,5188,False,False
2021-10-19,859.8567,2295.705792,2295.705792,8903.746602,17707.493203,104.488472,140.383835,500,5193,False,False
2021-10-20,982.3642,2465.172792,2465.172792,10165.178284,20230.356567,104.513222,140.52717,500,5524,True,True
2021-10-21,1065.0791,2568.972702,2568.972702,11016.874739,21933.749478,104.537978,136.657111,500,5203,False,False
2021-10-22,1111.3704,2627.064177,2627.064177,11493.525474,22887.050949,104.56274,134.831803,500,5309,False,False
2021-10-23,1118.5689,2636.097725,2636.097725,11567.647319,23035.294638,104.56274,134.831803,500,5325,False,False
2021-10-24,1144.9237,2669.170609,2669.170609,11839.016136,23578.032273,104.56274,134.831803,500,5383,False,False
2021-10-25,1186.9212,2721.873756,2721.873756,12271.45469,24442.909381,104.587508,137.900198,500,5472,False,False
2021-10-26,1109.8094,2625.105282,2625.105282,11477.452395,22854.904791,104.612281,134.989091,500,5305,False,False
2021-10-27,1022.6688,2515.751588,2515.751588,10580.186171,21060.372343,104.637061,134.916789,500,5101,False,False
2021-10-28,1078.5721,2585.905265,2585.905265,11155.809387,22211.618775,104.667673,134.082145,500,5234,False,False
2021-10-29,1130.0116,2650.457273,2650.457273,11685.46993,23270.939859,104.698295,131.286468,500,5350,False,False
2021-10-30,1103.1041,2616.69073,2616.69073,11408.409528,22716.819056,104.698295,131.286468,500,5290,False,False
2021-10-31,1142.6464,2666.312815,2666.312815,11815.567433,23531.134867,104.698295,131.286468,500,5378,False,False
2021-11-01,1146.712,2671.414738,2671.414738,11857.429603,23614.859205,104.728926,133.886803,500,5387,False,False
2021-11-02,1250.7186,2801.428144,2801.428144,12928.361939,25756.723878,104.728926,133.886803,500,5602,True,True
2021-11-03,1379.3252,2945.484226,2945.484226,14252.594743,28405.189485,104.759565,133.970521,500,5245,False,False
2021-11-04,1373.5959,2939.066665,2939.066665,14193.601432,28287.202863,104.790214,131.173576,500,5235,False,False
2021-11-05,1324.6582,2884.250153,2884.250153,13689.701684,27279.403368,104.820871,132.964635,500,5144,False,False
2021-11-06,1450.4724,3025.178288,3025.178288,14985.18089,29870.361779,104.820871,132.964635,500,5371,False,False
2021-11-07,1399.4362,2968.011139,2968.011139,14459.672962,28819.345924,104.820871,132.964635,500,5281,False,False
2021-11-08,1376.7815,2942.634947,2942.634947,14226.402796,28352.805592,104.851537,132.910092,500,5241,False,False
2021-11-09,1325.9823,2885.733269,2885.733269,13703.335208,27306.670416,104.882213,133.866508,500,5147,False,False
2021-11-10,1280.9015,2835.236878,2835.236878,13239.148091,26378.296181,104.912897,134.415749,500,5061,False,False
2021-11-11,1285.9583,2840.901244,2840.901244,13291.217668,26482.435336,104.94359,136.644426,500,5070,False,False
2021-11-12,1233.4542,2782.089839,2782.089839,12750.594937,25401.189874,104.974293,134.852098,500,4966,False,False
2021-11-13,1305.3714,2862.646437,2862.646437,13491.109941,26882.219882,104.974293,134.852098,500,5108,False,False
2021-11-14,1287.0209,2842.091464,2842.091464,13302.158743,26504.317485,104.974293,134.852098,500,5072,False,False
2021-11-15,1296.4726,2852.678557,2852.678557,13399.480388,26698.960775,104.974293,134.852098,500,5091,False,False
2021-11-16,1196.2339,2740.398206,2740.398206,12367.345392,24634.690783,105.005004,132.563803,500,4890,False,False
2021-11-17,1203.415,2748.442034,2748.442034,12441.288128,24782.576256,105.035724,130.581207,500,4905,False,False
2021-11-18,1080.7912,2611.087486,2611.087486,11178.659058,22257.318116,105.066453,130.047187,500,4636,False,False
2021-11-19,1196.1818,2740.339921,2740.339921,12366.80961,24633.61922,105.097192,130.695368,500,4889,False,False
2021-11-20,1211.38,2757.363873,2757.363873,12523.301967,24946.603933,105.097192,130.695368,500,4921,False,False
2021-11-21,1285.0987,2839.938369,2839.938369,13282.366459,26464.732919,105.097192,130.695368,500,5069,False,False
2021-11-22,1210.6313,2756.525166,2756.525166,12515.592167,24931.184334,105.127939,129.537267,500,4919,False,False
2021-11-23,1239.0922,2788.40505,2788.40505,12808.647401,25517.294803,105.158695,131.491958,500,4978,False,False
2021-11-24,1197.199,2741.479274,2741.479274,12377.283093,24654.566186,105.18946,132.571414,500,4892,False,False
2021-11-25,1156.0892,2695.431004,2695.431004,11953.985248,23807.970496,105.220235,134.216602,500,4804,False,False
2021-11-26,1065.7821,2594.275287,2594.275287,11024.113239,21948.226479,105.251018,129.66665,500,4602,False,False
2021-11-27,1074.6329,2604.18931,2604.18931,11115.247706,22130.495411,105.251018,129.66665,500,4622,False,False
2021-11-28,1116.7857,2651.405927,2651.405927,11549.285558,22998.571117,105.251018,129.66665,500,4718,False,False
2021-11-29,1145.7821,2683.885738,2683.885738,11847.855606,23595.711212,105.28181,130.415039,500,4782,False,False
2021-11-30,1168.7036,2709.560731,2709.560731,12083.872497,24067.744994,105.312611,129.274697,500,4831,False,False
2021-12-01,1291.6719,2847.301175,2847.301175,13350.048913,26600.097825,105.343422,127.828657,500,5081,False,False
2021-12-02,1331.7871,2892.235358,2892.235358,13763.105533,27426.211066,105.374241,132.510528,500,5158,False,False
2021-12-03,1192.0073,2735.663879,2735.663879,12323.825184,24547.650369,105.405069,133.276676,500,4881,False,False
2021-12-04,1135.0122,2671.821991,2671.821991,11736.959839,23373.919677,105.405069,133.276676,500,4758,False,False
2021-12-05,1107.0406,2640.49024,2640.49024,11448.943313,22797.886627,105.405069,133.276676,500,4696,False,False
2021-12-06,1097.2448,2629.51759,2629.51759,11348.077437,22596.154874,105.435906,135.545943,500,4674,False,False
2021-12-07,1084.1153,2614.810827,2614.810827,11212.885801,22325.771601,105.466753,136.432594,500,4644,False,False
2021-12-08,1092.1781,2623.842278,2623.842278,11295.907242,22491.814484,105.497608,137.115024,500,4663,False,False
2021-12-09,1002.2047,2522.643591,2522.643591,10369.471597,20638.943193,105.534267,134.82546,500,4449,True,True
2021-12-10,935.6932,2438.92193,2438.92193,9684.618147,19269.236294,105.57094,136.686285,500,4829,False,False
2021-12-11,957.9479,2466.93508,2466.93508,9913.769147,19727.538294,105.57094,136.686285,500,4888,False,False
2021-12-12,966.2052,2477.329074,2477.329074,9998.793294,19897.586588,105.57094,136.686285,500,4909,False,False
2021-12-13,870.5375,2356.90679,2356.90679,9013.724248,17927.448495,105.607624,136.210614,500,4649,False,False
2021-12-14,870.9334,2357.405181,2357.405181,9017.80115,17935.602299,105.644322,135.420366,500,4650,False,False
2021-12-15,1013.0827,2536.336358,2536.336358,10481.480108,20862.960216,105.681032,136.194125,500,5028,False,False
2021-12-16,1004.9963,2526.157568,2526.157568,10398.216355,20696.432709,105.717755,137.262164,500,5008,False,False
2021-12-17,998.1574,2517.549063,2517.549063,10327.797733,20555.595466,105.754491,135.979755,500,4991,False,False
2021-12-18,1039.8565,2570.037971,2570.037971,10757.163432,21414.326865,105.754491,135.979755,500,5093,False,False
2021-12-19,1024.2896,2550.443127,2550.443127,10596.875209,21093.750418,105.754491,135.979755,500,5055,False,False
2021-12-20,988.7239,2505.674533,2505.674533,10230.66262,20361.32524,105.79124,133.213253,500,4967,False,False
2021-12-21,1033.9653,2562.622467,2562.622467,10696.503702,21293.007403,105.828001,133.822112,500,5079,False,False
2021-12-22,1025.8619,2552.422168,2552.422168,10613.064001,21126.128001,105.864776,133.497387,500,5059,False,False
2021-12-23,1074.2753,2613.362788,2613.362788,11111.565747,22123.131495,105.901563,133.049622,500,5174,False,False
2021-12-24,1079.1907,2619.550119,2619.550119,11162.178872,22224.357743,105.938362,133.049622,500,5186,False,False
2021-12-25,1095.3425,2639.881225,2639.881225,11328.48981,22556.979621,105.938362,133.049622,500,5223,False,False
2021-12-26,1123.0197,2674.720123,2674.720123,11613.476265,23126.952531,105.938362,133.049622,500,5285,False,False
2021-12-27,1108.3003,2656.191952,2656.191952,11461.913554,22823.827107,105.975175,133.861434,500,5252,False,False
2021-12-28,997.8595,2517.174072,2517.174072,10324.730262,20549.460523,106.012,133.015374,500,4990,False,False
2021-12-29,960.3754,2469.990806,2469.990806,9938.765363,19777.530725,106.048838,132.055152,500,4894,False,False
2021-12-30,985.1482,2501.173686,2501.173686,10193.845141,20287.690282,106.085689,132.962099,500,4958,False,False
2021-12-31,948.5999,2455.168268,2455.168268,9817.51518,19535.03036,106.122553,132.962099,500,4863,False,False
2022-01-01,994.3806,2512.79503,2512.79503,10288.909161,20477.818323,106.122553,132.962099,500,4981,False,False
2022-01-02,982.4877,2497.824731,2497.824731,10166.450276,20232.900552,106.122553,132.962099,500,4951,False,False
2022-01-03,948.4393,2454.966078,2454.966078,9815.86124,19531.722481,106.159429,131.820488,500,4863,False,False
2022-01-04,954.0945,2462.084646,2462.084646,9874.092003,19648.184005,106.196319,131.302958,500,4878,False,False
2022-01-05,880.3771,2369.29247,2369.29247,9115.04063,18130.08126,106.233221,128.12167,500,4677,False,False
2022-01-06,858.3064,2341.510876,2341.510876,8887.783785,17675.567571,106.270136,128.825663,500,4614,False,False
2022-01-07,775.0954,2236.340433,2236.340433,8030.979296,15961.958592,106.307064,130.294535,500,4362,True,True
2022-01-08,809.8185,2286.442372,2286.442372,8388.515191,16677.030382,106.307064,130.294535,500,5110,False,False
2022-01-09,800.3036,2272.713309,2272.713309,8290.542283,16481.084566,106.307064,130.294535,500,5081,False,False
2022-01-10,765.7254,2222.820454,2222.820454,7934.49844,15768.996881,106.344004,129.312751,500,4971,False,False
2022-01-11,793.749,2263.255711,2263.255711,8223.051262,16346.102525,106.380958,131.639099,500,5060,False,False
2022-01-12,844.5767,2336.594929,2336.594929,8746.412307,17392.824614,106.417924,134.058045,500,5215,False,False
2022-01-13,807.9027,2283.67809,2283.67809,8368.788807,16637.577613,106.454903,133.860165,500,5105,False,False
2022-01-14,807.7771,2283.496824,2283.496824,8367.495266,16634.990532,106.491895,135.633467,500,5104,False,False
2022-01-15,816.8528,2296.592106,2296.592106,8460.94541,16821.890821,106.491895,135.633467,500,5132,False,False
2022-01-16,817.1586,2297.033442,2297.033442,8464.094859,16828.189718,106.491895,135.633467,500,5133,False,False
2022-01-17,774.2526,2235.124335,2235.124335,8022.301015,15944.60203,106.5289,135.334111,500,4998,False,False
2022-01-18,780.9666,2244.812008,2244.812008,8091.433885,16082.867769,106.565918,135.118474,500,5020,False,False
2022-01-19,755.7797,2208.469844,2208.469844,7832.090066,15564.180132,106.602948,137.009742,500,4938,False,False
2022-01-20,691.6406,2115.923568,2115.923568,7171.664208,14243.328417,106.639992,138.39109,500,4716,False,False
2022-01-21,606.6433,1992.917108,1992.917108,6296.466525,12492.933049,106.677048,138.188137,500,4391,True,True
2022-01-22,510.2678,1834.584016,1834.584016,5304.110374,10508.220747,106.677048,138.188137,500,4569,False,False
2022-01-23,539.5248,1882.649618,1882.649618,5605.362595,11110.725189,106.677048,138.188137,500,4708,False,False
2022-01-24,500.1441,1817.951998,1817.951998,5199.868831,10299.737662,106.714117,136.678675,500,4520,False,False
2022-01-25,519.6453,1849.990165,1849.990165,5400.668754,10701.337507,106.7512,139.333553,500,4615,False,False
2022-01-26,501.8399,1820.737984,1820.737984,5217.330064,10334.660128,106.788294,141.525445,500,4528,False,False
2022-01-27,486.6297,1795.454388,1795.454388,5060.714773,10021.429547,106.825402,142.46664,500,4452,True,True
2022-01-28,493.4079,1807.960584,1807.960584,5130.507332,10161.014664,106.862523,141.404942,500,5035,False,False
2022-01-29,519.9422,1856.918716,1856.918716,5403.724973,10707.449945,106.862523,141.404942,500,5166,False,False
2022-01-30,504.1326,1827.748647,1827.748647,5240.937364,10381.874727,106.862523,141.404942,500,5089,False,False
2022-01-31,534.8595,1884.442491,1884.442491,5557.325218,11014.650436,106.899657,142.559237,500,5237,False,False
2022-02-01,583.2295,1973.689531,1973.689531,6055.380695,12010.76139,106.936803,143.521995,500,5452,False,False
2022-02-02,536.1241,1886.775761,1886.775761,5570.346355,11040.69271,106.973963,142.271297,500,5243,False,False
2022-02-03,533.7659,1882.424657,1882.424657,5546.064415,10992.12883,107.016932,141.681465,500,5232,False,False
2022-02-04,592.6053,1990.988655,1990.988655,6151.920856,12203.841713,107.059919,142.377848,500,5492,False,False
2022-02-05,601.6922,2007.43585,2007.43585,6245.486335,12390.97267,107.059919,142.377848,500,5529,True,True
2022-02-06,609.1171,2019.823704,2019.823704,6321.938683,12543.877366,107.059919,142.377848,500,5031,False,False
2022-02-07,625.1391,2046.555286,2046.555286,6486.914159,12873.828318,107.102922,142.062002,500,5096,False,False
2022-02-08,597.8076,2000.954664,2000.954664,6205.487326,12310.974652,107.145944,142.363895,500,4985,False,False
2022-02-09,599.5595,2003.877608,2003.877608,6223.526443,12347.052886,107.188982,142.651834,500,4992,False,False
2022-02-10,555.9186,1931.066068,1931.066068,5774.165878,11448.331755,107.232038,143.790908,500,4803,False,False
2022-02-11,505.8796,1847.579865,1847.579865,5258.926024,10417.852047,107.275111,144.061089,500,4568,False,False
2022-02-12,503.4459,1843.519425,1843.519425,5233.866787,10367.733575,107.275111,144.061089,500,4556,False,False
2022-02-13,489.4103,1819.821639,1819.821639,5089.345812,10078.691623,107.275111,144.061089,500,4486,True,True
2022-02-14,506.2705,1851.172777,1851.172777,5262.950601,10425.901202,107.318201,144.359176,500,5085,False,False
2022-02-15,546.8094,1926.554409,1926.554409,5680.371251,11260.742502,107.361308,145.441169,500,5278,False,False
2022-02-16,525.7597,1887.41271,1887.41271,5463.626759,10827.253517,107.404433,146.102035,500,5180,False,False
2022-02-17,479.7372,1801.83467,1801.83467,4989.744197,9879.488393,107.447576,144.005277,500,4951,False,False
2022-02-18,465.6925,1775.718618,1775.718618,4845.128341,9590.256682,107.490735,143.04125,500,4877,False,False
2022-02-19,473.0926,1789.479016,1789.479016,4921.32561,9742.65122,107.490735,143.04125,500,4916,False,False
2022-02-20,470.0148,1783.756013,1783.756013,4889.634867,9679.269734,107.490735,143.04125,500,4900,False,False
2022-02-21,427.0452,1703.854667,1703.854667,4447.186612,8794.373224,107.533912,141.718251,500,4661,False,False
2022-02-22,441.2069,1730.188165,1730.188165,4593.00656,9086.01312,107.577106,143.198539,500,4742,False,False
2022-02-23,429.3619,1708.162423,1708.162423,4471.040518,8842.081036,107.620318,142.077224,500,4674,False,False
2022-02-24,446.7497,1740.494884,1740.494884,4650.079314,9200.158627,107.663547,141.549546,500,4773,False,False
2022-02-25,474.3097,1791.74223,1791.74223,4933.858002,9767.716004,107.706793,143.515653,500,4922,False,False
2022-02-26,461.7231,1768.33768,1768.33768,4804.2569,9508.5138,107.706793,143.515653,500,4855,False,False
2022-02-27,438.0457,1724.309849,1724.309849,4560.455787,9020.911575,107.706793,143.515653,500,4724,False,False
2022-02-28,513.4653,1864.551446,1864.551446,5337.034067,10574.068135,107.706793,143.515653,500,5121,False,False
2022-03-01,508.8945,1856.052174,1856.052174,5289.969932,10479.939865,107.706793,143.515653,500,5098,False,False
2022-03-02,519.2515,1875.31076,1875.31076,5396.613039,10693.226079,107.750057,146.093155,500,5149,False,False
2022-03-03,486.9158,1815.183086,1815.183086,5063.660144,10027.320289,107.793338,146.083008,500,4988,False,False
2022-03-04,443.9567,1735.301292,1735.301292,4621.320156,9142.640312,107.836636,145.205236,500,4757,False,False
2022-03-05,451.0093,1748.415556,1748.415556,4693.939499,9287.878997,107.836636,145.205236,500,4797,False,False
2022-03-06,425.3233,1700.652714,1700.652714,4429.456014,8758.912028,107.836636,145.205236,500,4650,False,False
2022-03-07,415.6241,1682.617341,1682.617341,4329.58637,8559.17274,107.879952,141.550814,500,4593,False,False
2022-03-08,420.3629,1691.429065,1691.429065,4378.380686,8656.761373,107.923285,141.056116,500,4621,False,False
2022-03-09,446.1966,1739.466401,1739.466401,4644.384159,9188.768318,107.966636,144.477142,500,4770,False,False
2022-03-10,415.6492,1682.663976,1682.663976,4329.844605,8559.689211,108.010004,144.176518,500,4593,False,False
2022-03-11,404.5082,1661.947388,1661.947388,4215.12791,8330.25582,108.053389,141.703029,500,4526,False,False
2022-03-12,408.5601,1669.481943,1669.481943,4256.849997,8413.699994,108.053389,141.703029,500,4551,False,False
2022-03-13,395.446,1644.834781,1644.834781,4121.816978,8143.633956,108.053389,141.703029,500,4470,True,True
2022-03-14,411.833,1678.920423,1678.920423,4290.54933,8481.098661,108.096792,139.438835,500,5102,False,False
2022-03-15,424.8462,1705.988581,1705.988581,4424.543404,8749.086809,108.140212,138.209701,500,5180,False,False
2022-03-16,453.864,1766.347158,1766.347158,4723.333277,9346.666554,108.18365,140.940687,500,5345,False,False
2022-03-17,445.8761,1749.731993,1749.731993,4641.084104,9182.168208,108.230969,143.431935,500,5300,False,False
2022-03-18,452.6492,1763.820292,1763.820292,4710.824663,9321.649326,108.278308,146.266934,500,5338,False,False
2022-03-19,465.732,1791.033324,1791.033324,4845.535896,9591.071792,108.278308,146.266934,500,5409,False,False
2022-03-20,446.5657,1751.166413,1751.166413,4648.184838,9196.369676,108.278308,146.266934,500,5304,False,False
2022-03-21,445.3659,1748.67064,1748.67064,4635.830144,9171.660288,108.325668,147.337511,500,5298,False,False
2022-03-22,446.6996,1751.444915,1751.444915,4649.56349,9199.12698,108.373048,148.754376,500,5305,False,False
2022-03-23,466.9542,1793.575397,1793.575397,4858.119788,9616.239575,108.42045,148.989041,500,5415,False,False
2022-03-24,493.1476,1847.753787,1847.753787,5127.827166,10155.654331,108.467872,151.013496,500,5551,True,True
2022-03-25,476.1536,1815.911593,1815.911593,4952.844486,9805.688973,108.515314,151.049013,500,4913,False,False
2022-03-26,491.1445,1844.000561,1844.000561,5107.202032,10114.404064,108.515314,151.049013,500,4991,False,False
2022-03-27,516.8206,1892.110854,1892.110854,5371.582931,10643.165862,108.515314,151.049013,500,5118,False,False
2022-03-28,504.3153,1868.679125,1868.679125,5242.818353,10385.636706,108.562778,150.613933,500,5057,False,False
2022-03-29,532.1991,1920.926167,1920.926167,5529.931963,10959.863926,108.610262,152.232483,500,5191,False,False
2022-03-30,574.0709,1999.382908,1999.382908,5961.075956,11822.151912,108.657767,152.544523,500,5380,False,False
2022-03-31,585.0584,2019.970612,2019.970612,6074.211736,12048.423472,108.705293,152.213456,500,5427,False,False
2022-04-01,636.9069,2116.716705,2116.716705,6608.084262,13116.168524,108.75284,154.2062,500,5637,True,True
2022-04-02,626.3318,2099.140525,2099.140525,6499.194826,12898.389651,108.75284,154.2062,500,4959,False,False
2022-04-03,648.0142,2135.177335,2135.177335,6722.45312,13344.906239,108.75284,154.2062,500,5044,False,False
2022-04-04,616.6721,2083.085717,2083.085717,6399.730716,12699.461432,108.800407,153.838348,500,4920,False,False
2022-04-05,582.7797,2026.755539,2026.755539,6050.74923,12001.498461,108.847995,150.800396,500,4779,False,False
2022-04-06,524.9868,1930.701671,1930.701671,5455.66818,10811.33636,108.895604,149.96702,500,4519,False,False
2022-04-07,560.1493,1989.143023,1989.143023,5817.728988,11535.457976,108.943234,150.771221,500,4680,False,False
2022-04-08,521.7848,1925.379832,1925.379832,5422.697872,10745.395744,108.990885,150.086255,500,4504,False,False
2022-04-09,536.858,1950.432075,1950.432075,5577.903649,11055.807299,108.990885,150.086255,500,4575,False,False
2022-04-10,531.0112,1940.714553,1940.714553,5517.700836,10935.401671,108.990885,150.086255,500,4548,False,False
2022-04-11,466.7051,1833.411794,1833.411794,4855.554739,9611.109477,109.038556,148.349739,500,4230,True,True
2022-04-12,484.8789,1869.117237,1869.117237,5042.686524,9985.373048,109.086249,147.327363,500,5097,False,False
2022-04-13,490.6846,1880.523487,1880.523487,5102.466544,10104.933087,109.133962,148.132833,500,5126,False,False
2022-04-14,472.3397,1844.482008,1844.482008,4913.573592,9727.147183,109.181696,147.371759,500,5031,False,False
2022-04-15,476.2573,1852.178695,1852.178695,4953.911837,9807.823674,109.181696,147.371759,500,5052,False,False
2022-04-16,480.7117,1860.930061,1860.930061,4999.777638,9899.555275,109.181696,147.371759,500,5075,False,False
2022-04-17,472.026,1843.865687,1843.865687,4910.343462,9720.686925,109.181696,147.371759,500,5029,False,False
2022-04-18,480.2064,1859.937395,1859.937395,4994.575088,9889.150175,109.229451,146.743873,500,5072,False,False
2022-04-19,505.1236,1908.89127,1908.89127,5251.141745,10402.28349,109.277227,145.944746,500,5199,False,False
2022-04-20,492.1435,1883.389768,1883.389768,5117.488684,10134.977369,109.325024,145.040337,500,5134,False,False
2022-04-21,470.2872,1840.449469,1840.449469,4892.439106,9684.878211,109.325024,145.040337,500,5020,False,False
2022-04-22,464.9082,1829.88154,1829.88154,4837.052718,9574.105437,109.372841,140.897559,500,4992,False,False
2022-04-23,465.5199,1831.083375,1831.083375,4843.351518,9586.703037,109.372841,140.897559,500,4995,False,False
2022-04-24,458.5488,1817.387434,1817.387434,4771.571263,9443.142526,109.372841,140.897559,500,4957,False,False
2022-04-25,485.5026,1870.342716,1870.342716,5049.109244,9998.218489,109.42068,140.399056,500,5100,False,False
2022-04-26,467.0529,1834.095277,1834.095277,4859.136863,9618.273727,109.468539,137.263433,500,5003,False,False
2022-04-27,491.6779,1882.474993,1882.474993,5112.694363,10125.388726,109.51642,138.704399,500,5131,False,False
2022-04-28,487.3547,1873.981386,1873.981386,5068.179472,10036.358944,109.564321,139.427419,500,5109,False,False
2022-04-29,464.2092,1828.508313,1828.508313,4829.855651,9559.711302,109.612244,136.835963,500,4988,False,False
2022-04-30,420.1867,1742.018923,1742.018923,4376.565819,8653.131638,109.612244,136.835963,500,4739,False,False
2022-05-01,442.78,1786.407091,1786.407091,4609.203662,9118.407324,109.612244,136.835963,500,4870,False,False
2022-05-02,435.3915,1771.89128,1771.89128,4533.126475,8966.25295,109.660187,135.266883,500,4828,False,False
2022-05-03,436.4827,1774.035166,1774.035166,4544.362554,8988.725108,109.708151,135.126085,500,4834,False,False
2022-05-04,459.9671,1820.174078,1820.174078,4786.17603,9472.35206,109.756136,137.429601,500,4965,False,False
2022-05-05,416.1109,1734.011399,1734.011399,4334.59848,8569.196961,109.808028,133.573494,500,4715,False,False
2022-05-06,411.1099,1724.18614,1724.18614,4283.104419,8466.208838,109.859944,133.359125,500,4684,False,False
2022-05-07,397.1286,1696.717636,1696.717636,4139.142328,8178.284657,109.859944,133.359125,500,4598,False,False
2022-05-08,378.2071,1659.283006,1659.283006,3944.31142,7788.62284,109.859944,133.359125,500,4477,True,True
2022-05-09,321.4351,1534.727601,1534.727601,3359.74388,6619.487759,109.911885,130.968086,500,4595,False,False
2022-05-10,344.5734,1585.492113,1585.492113,3597.993564,7095.987128,109.96385,130.790502,500,4768,False,False
2022-05-11,257.6469,1394.382379,1394.382379,2702.931288,5305.862577,110.01584,132.423005,500,4053,True,True
2022-05-12,229.4168,1317.97012,1317.97012,2412.252248,4724.504497,110.067854,134.060581,500,4712,False,False
2022-05-13,249.4501,1372.19559,1372.19559,2618.530764,5137.061529,110.119893,135.628393,500,4921,False,False
2022-05-14,269.0786,1425.32515,1425.32515,2820.640346,5541.280691,110.119893,135.628393,500,5110,False,False
2022-05-15,301.9017,1514.169638,1514.169638,3158.612688,6217.225376,110.119893,135.628393,500,5397,False,False
2022-05-16,271.3599,1431.500136,1431.500136,2844.130541,5588.261082,110.171957,137.288802,500,5131,False,False
2022-05-17,289.0385,1479.352015,1479.352015,3026.163349,5952.326698,110.224045,137.994064,500,5289,False,False
2022-05-18,245.7011,1362.04793,1362.04793,2579.928163,5059.856327,110.276158,134.769648,500,4883,False,False
2022-05-19,259.3729,1399.054291,1399.054291,2720.703656,5341.407311,110.328295,135.731138,500,5018,False,False
2022-05-20,244.2248,1358.051955,1358.051955,2564.727117,5029.454234,110.380457,137.612258,500,4868,False,False
2022-05-21,248.0676,1368.453502,1368.453502,2604.295531,5108.591063,110.380457,137.612258,500,4907,False,False
2022-05-22,260.083,1400.976321,1400.976321,2728.015231,5356.030462,110.380457,137.612258,500,5025,False,False
2022-05-23,239.4072,1345.011834,1345.011834,2515.121338,4930.242676,110.432644,139.96905,500,4818,False,False
2022-05-24,239.0063,1343.926666,1343.926666,2510.993261,4921.986523,110.484856,140.267137,500,4814,False,False
2022-05-25,231.1697,1322.714856,1322.714856,2430.301647,4760.603295,110.537092,140.265868,500,4731,False,False
2022-05-26,209.7494,1264.541252,1264.541252,2209.741597,4319.483195,110.589353,141.927546,500,4489,True,True
2022-05-27,195.4073,1221.301458,1221.301458,2062.063591,4024.127181,110.641638,141.993506,500,4824,False,False
2022-05-28,211.4371,1269.629285,1269.629285,2227.118891,4354.237782,110.641638,141.993506,500,5021,False,False
2022-05-29,214.138,1277.772322,1277.772322,2254.93002,4409.86004,110.641638,141.993506,500,5053,False,False
2022-05-30,223.1399,1304.911811,1304.911811,2347.620233,4595.240467,110.693948,140.839211,500,5155,False,False
2022-05-31,217.5071,1287.92962,1287.92962,2289.620508,4479.241016,110.746283,141.243848,500,5092,False,False
2022-06-01,190.4916,1206.481532,1206.481532,2011.448707,3922.897415,110.798643,141.255264,500,4760,False,False
2022-06-02,196.9123,1225.838889,1225.838889,2077.560398,4055.120796,110.851028,142.565579,500,4843,False,False
2022-06-03,183.4797,1185.341557,1185.341557,1939.248794,3778.497588,110.903437,140.928002,500,4667,False,False
2022-06-04,186.7035,1195.060882,1195.060882,1972.443461,3844.886922,110.903437,140.928002,500,4710,False,False
2022-06-05,184.5411,1188.5414,1188.5414,1950.177303,3800.354606,110.903437,140.928002,500,4681,False,False
2022-06-06,202.6182,1243.041573,1243.041573,2136.313177,4172.626355,110.955871,139.766097,500,4914,False,False
2022-06-07,189.0716,1202.200306,1202.200306,1996.826923,3893.653847,111.00833,139.618956,500,4742,False,False
2022-06-08,189.0711,1202.1988,1202.1988,1996.821781,3893.643563,111.060813,137.460044,500,4742,False,False
2022-06-09,195.7898,1222.454855,1222.454855,2066.002819,4032.005637,111.113322,135.844031,500,4829,False,False
2022-06-10,181.8622,1180.465017,1180.465017,1922.593819,3745.187638,111.165855,133.798011,500,4645,False,False
2022-06-11,165.8351,1131.946851,1131.946851,1757.565718,3415.131436,111.165855,133.798011,500,4416,True,True
2022-06-12,150.7435,1080.432157,1080.432157,1602.170934,3104.341869,111.165855,133.798011,500,4763,False,False
2022-06-13,140.5107,1045.503046,1045.503046,1496.806791,2893.613583,111.218413,130.141052,500,4588,False,False
